País,Região,Área do Governo Emissor,Título,Tipo,Data,OSS Específico?,Custo,Soberania,Apoio à Indústria Nacional,Modernização,Transparência,Segurança,Ação,Termo,Status,Comentários,Fonte
South Korea,Ásia,Ministry,2nd Basic Plan for Open SW Activation,Strategy,2009,Sim,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Pesquisa e Desenvolvimento (P&D),OSS,Approved,"The 2nd plan created by the Ministry of Science, ICT and Future Planning focuses on focused on production and technology development for OSS to strengthen industrial self-sufficiency. ",https://www.comworld.co.kr/news/articleView.html?idxno=48797
South Korea,Ásia,Ministry,3rd Basic Plan for Open SW Activation,Strategy,2012,Sim,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Pesquisa e Desenvolvimento (P&D),OSS,Approved,"The 3rd plan created by the Ministry of Science, ICT and Future Planning  focuses on securing technological competitiveness and globalization.",https://zdnet.co.kr/view/?no=20180706230645
South Korea,Ásia,Ministry,4th Basic Plan for Open SW Activation,Strategy,2014,Sim,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Pesquisa e Desenvolvimento (P&D),OSS,Approved,"The 4th plan created by the Ministry of Science, ICT and Future Planning focuses on open OS business, nurturing global talent through development support, business license verification, and created a computing environment that is not biased towards a specific OS.",https://www.comworld.co.kr/news/articleView.html?idxno=48797
South Korea,Ásia,Legislativo,Software Industry Promotion Act,Projeto de Lei,2020,Não,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Pesquisa e Desenvolvimento (P&D),OSS,Approved,The Act states that the government shall the make the results of national R&D projects publicly available as open software.,https://www.cisp.or.kr/archives/23194
South Korea,Ásia,Ministry,Software Ecosystem Innovation Strategy,Strategy,2021,Não,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Pesquisa e Desenvolvimento (P&D),OSS,Approved,"The Ministry of Science, ICT and Future Planning created a plan to increase global competitiveness of new technologies and industries based on OSS. It promotes the development of private open source projects.",https://www.msit.go.kr/bbs/view.do?sCode=user&nttSeqNão=3180369&pageIndex=&searchTxt=&searchOpt=ALL&bbsSeqNão=94&mId=113&mPid=112
South Korea,Ásia,Ministry,"Establishing an education system dedicated to the
open source software",Apoio,2006,Sim,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pesquisa e Desenvolvimento (P&D),OSS,Approved,The ministry of national defense developed an education system dedicated to open source software.,http://article.nadiapub.com/IJAST/vol118/5.pdf
South Korea,Ásia,Ministry,eGovernment Standard Framework,Apoio,2009,Não,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Pesquisa e Desenvolvimento (P&D),OSS,Approved,The Ministry of Public Administration and Security created a framework that intends to standardize software development and is based on OSS. There have been multiple versions (updates) of this framework since its introduction in 2009.,https://www.egovframe.go.kr/eng/sub.do?menuNão=2
South Korea,Ásia,Ministry,Open Source Software Invigoration Plan,Apoio,2014,Sim,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Pesquisa e Desenvolvimento (P&D),OSS,Approved,"The Ministry of Science, ICT & Future Planning plans to technically support an increased use of OSS and provided a plan for its adoption through 2019. The stated reasons for increased adoption is to promote OS competition and further create a domestic OSS ecosystem.",https://english.etnews.com/20140627200001
South Korea,Ásia,Ministry,Open source software verification and utilization system,Apoio,2008,Sim,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Pesquisa e Desenvolvimento (P&D),OSS,Approved,"The Ministry of Culture, Sports and Tourism and the Computer Program Protection Committee plan to build a database of open source SW, collect and analyze information about various open source SW licenses, and support open source SW development. ",https://www.korea.kr/news/policyNewsView.do?newsId=148657788
South Korea,Ásia,Ministry,Open Source Software World Challenge,Apoio,2007,Sim,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Treinamento,OSS,Approved,"The Ministry of Science, ICT and Future Planning hosts a challenge every year since 2007 and provides lectures on OSS development, implementation, and collaboration, as well as functional testing and license verification.",https://www.oss.kr/dev_competition
South Korea,Ásia,Ministry,Open Source Software World Challenge,Apoio,2008,Sim,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Treinamento,OSS,Approved,"The Ministry of Science, ICT and Future Planning hosts a challenge every year since 2007 and provides lectures on OSS development, implementation, and collaboration, as well as functional testing and license verification.",https://www.oss.kr/dev_competition
South Korea,Ásia,Ministry,Open Source Software World Challenge,Apoio,2009,Sim,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Treinamento,OSS,Approved,"The Ministry of Science, ICT and Future Planning hosts a challenge every year since 2007 and provides lectures on OSS development, implementation, and collaboration, as well as functional testing and license verification.",https://www.oss.kr/dev_competition
South Korea,Ásia,Ministry,Open Source Software World Challenge,Apoio,2010,Sim,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Treinamento,OSS,Approved,"The Ministry of Science, ICT and Future Planning hosts a challenge every year since 2007 and provides lectures on OSS development, implementation, and collaboration, as well as functional testing and license verification.",https://www.oss.kr/dev_competition
South Korea,Ásia,Ministry,Open Source Software World Challenge,Apoio,2011,Sim,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Treinamento,OSS,Approved,"The Ministry of Science, ICT and Future Planning hosts a challenge every year since 2007 and provides lectures on OSS development, implementation, and collaboration, as well as functional testing and license verification.",https://www.oss.kr/dev_competition
South Korea,Ásia,Ministry,Open Source Software World Challenge,Apoio,2012,Sim,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Treinamento,OSS,Approved,"The Ministry of Science, ICT and Future Planning hosts a challenge every year since 2007 and provides lectures on OSS development, implementation, and collaboration, as well as functional testing and license verification.",https://www.oss.kr/dev_competition
South Korea,Ásia,Ministry,Open Source Software World Challenge,Apoio,2013,Sim,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Treinamento,OSS,Approved,"The Ministry of Science, ICT and Future Planning hosts a challenge every year since 2007 and provides lectures on OSS development, implementation, and collaboration, as well as functional testing and license verification.",https://www.oss.kr/dev_competition
South Korea,Ásia,Ministry,Open Source Software World Challenge,Apoio,2014,Sim,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Treinamento,OSS,Approved,"The Ministry of Science, ICT and Future Planning hosts a challenge every year since 2007 and provides lectures on OSS development, implementation, and collaboration, as well as functional testing and license verification.",https://www.oss.kr/dev_competition
South Korea,Ásia,Ministry,Open Source Software World Challenge,Apoio,2015,Sim,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Treinamento,OSS,Approved,"The Ministry of Science, ICT and Future Planning hosts a challenge every year since 2007 and provides lectures on OSS development, implementation, and collaboration, as well as functional testing and license verification.",https://www.oss.kr/dev_competition
South Korea,Ásia,Ministry,Open Source Software World Challenge,Apoio,2016,Sim,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Treinamento,OSS,Approved,"The Ministry of Science, ICT and Future Planning hosts a challenge every year since 2007 and provides lectures on OSS development, implementation, and collaboration, as well as functional testing and license verification.",https://www.oss.kr/dev_competition
South Korea,Ásia,Ministry,Open Source Software World Challenge,Apoio,2017,Sim,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Treinamento,OSS,Approved,"The Ministry of Science, ICT and Future Planning hosts a challenge every year since 2007 and provides lectures on OSS development, implementation, and collaboration, as well as functional testing and license verification.",https://www.oss.kr/dev_competition
South Korea,Ásia,Ministry,Open Source Software World Challenge,Apoio,2018,Sim,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Treinamento,OSS,Approved,"The Ministry of Science, ICT and Future Planning hosts a challenge every year since 2007 and provides lectures on OSS development, implementation, and collaboration, as well as functional testing and license verification.",https://www.oss.kr/dev_competition
South Korea,Ásia,Ministry,Open Source Software World Challenge,Apoio,2019,Sim,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Treinamento,OSS,Approved,"The Ministry of Science, ICT and Future Planning hosts a challenge every year since 2007 and provides lectures on OSS development, implementation, and collaboration, as well as functional testing and license verification.",https://www.oss.kr/dev_competition
South Korea,Ásia,Ministry,Open Source Software World Challenge,Apoio,2020,Sim,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Treinamento,OSS,Approved,"The Ministry of Science, ICT and Future Planning hosts a challenge every year since 2007 and provides lectures on OSS development, implementation, and collaboration, as well as functional testing and license verification.",https://www.oss.kr/dev_competition
South Korea,Ásia,Ministry,Open Source Software World Challenge,Apoio,2021,Sim,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Treinamento,OSS,Approved,"The Ministry of Science, ICT and Future Planning hosts a challenge every year since 2007 and provides lectures on OSS development, implementation, and collaboration, as well as functional testing and license verification.",https://www.oss.kr/dev_competition
Sri Lanka,Ásia,Ministry,"National Digital Policy for Sri Lanka
2020-2025",Strategy,2019,Não,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aquisição - consultivo,OSS,Approved,The Ministry of Digital Infrastructure and Information Technology (MDIIT) & Information and Communication Technology Agency of Sri Lanka created a policy that states egovernance standards should specify that the Government will make use of open source software to the extent possible/as required.,https://www.kdu.ac.lk/ekdu/images/acts/Draft_National_Digital_PolicyFINAL07102019.pdf
Sri Lanka,Ásia,Agency,ICT Chairman Speech,Apoio,2004,Sim,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Aquisição - consultivo,OSS,Approved,"ICT Agency Chair stated, ""While the Government realizes that Open Source is not suitable for all situations, it supports and encourages its use where it provides a benefit.  Sri Lankan companies too may benefit by adopting open source development methodologies when they make business sense.""",https://web.archive.org/web/20040319193959/http://www.icta.lk/Insidepages/News&event/012604whatsnew.asp
Sri Lanka,Ásia,Agency,eGovernment Policies and Procedures,Strategy,2013,Sim,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Aquisição - obrigatório,OSS,Approved,"The policy, released by the Information and Communication Technology Agency, stated OSS solutions are cheaper and thus the government procurement process should facilitate OSS proposals. Licensed original software must be used in government departments at all times, and open source free licensing software may also be used in such cases. It states government organizations should always consider the use of Open source software as the first option for developing eGovernment solutions due to its proven benefits.",https://www.icta.lk/icta-assets/uploads/2016/03/eGov-Policy-structured-v4-0.pdf
St. Kitts and Nevis,América Central e Caribe,Executivo,National Information and Communications Technology (ICT) Strategic Plan,Strategy,2006,Não,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Neutralidade Tecnológica,OSS,Approved,"Related to the building infrastructure goal, the strategy seeks to ""enforce affordable universal access and interconnectivity, reliability and technological neutrality "". Strategy seeks to promote training and capacity  in the use and customization of OSS in order to sustain generalized use of OSS in parallel with proprietary ones.",https://caribbean.eclac.org/publications/st-kitts-and-nevis-national-information-and-communications-technology-ict-strategic
St. Lucia,América Central e Caribe,Ministry,ICT in Education Policy and Strategy for Saint Lucia (2019 - 2022),Strategy,2019,Não,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Aquisição - consultivo,OSS,Approved,"To achieve the goal of ensuring equitable access to ICT resources for all students and teachers , the strategy, under IC-S1.2 sets that the Ministry of Education will promote the use of open source software wherever possible and supply these tools to schools. This will reduce the total cost of ownership in comparison with paying for proprietary software. ",https://planipolis.iiep.unesco.org/sites/default/files/ressources/saint-lucia_ictined-policy_finaljune27.pdf
St. Vincent and the Grenadines,América Central e Caribe,Executivo,National ICT Strategy and Action Plan 2010-2015,Strategy,2010,Não,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Treinamento,OSS,Approved,"Strategy seeks to promote deployment of OSS, to promote modern software technology for efficiency in education, as well as to promote skill development and professional capacity building. ",https://www.gov.vc/images/PoliciesActsAndProjeto de Leis/SVGICTStrategyAndActionPlanFinal.pdf
State of Palestine,Oriente Médio,Ministry,Open Source Software in Ministries and Government Institutions,Apoio,2009,Sim,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aquisição - consultivo,OSS,Approved,The Ministry of Communications and Information Technology spearheaded a workshop that focused on implementing OSS in government institutions and called for future exchanges on technical experiences with OSS between ministries and government agencies.,https://bit.ly/3HcC9td
State of Palestine,Oriente Médio,Ministry,Free and Open Source Programs and their Importance for the Palestinian National Economy,Apoio,2012,Sim,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Pesquisa e Desenvolvimento (P&D),Both,Approved,"The Ministry of Communications and Information Technology created a study day where participants stressed the importance of raising awareness and developing technical OSS skills and the need for major institutions, especially government institutions, to start the process of adopting open source software.",https://www.mtit.gov.ps/index.php/c_home/showNew/814
Syria,Oriente Médio,Ministry,The reality of the software industry in Syria,Other,2012,Não,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Aquisição - consultivo,OSS,Approved,"In a study commissioned by the Ministry of Communications and Technology, it notes OSS is a good alternative to commercial software and promotes efforts to increase reliance on OSS. It also notes the need for an action plan to introduce open source software into the core of the Syrian software industry. The study notes this is the finding of researchers and does not necessarily represent the opinion of the Ministry.",http://web.archive.org/web/20190303144832/https:/www.moct.gov.sy/sites/default/files/uploadss/SoftwareInSyria%20(4).pdf
Taiwan,Ásia,Ministry,OSS Apoio Statement,Apoio,2018,Sim,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aquisição - consultivo,OSS,Approved,"The Digital Minister of Taiwan, Audrey Tang, is a former OSS programmer and stated open source is a national priority for Taiwan. She also mentioned the desire to have the government procurement process be open by default. Taiwan also funds the Taiwan Open Source Software Collaborative.",https://sayit.pdis.nat.gov.tw/2018-12-26-conversation-with-unitychain#s253194
Taiwan,Ásia,Ministry,Government PCs Linux Compatible,Directives & Regulation,2006,Sim,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Aquisição - obrigatório,OSS,Approved,"The Central Trust of China, Taiwan's government procurement agency, stated all government desktop PC‘s must be Linux compatible.",https://www.zdnet.com/article/taiwan-mandates-linux-ready-pcs/
Taiwan,Ásia,Ministry,Government spending for OSS development,Apoio,2003,Sim,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Pesquisa e Desenvolvimento (P&D),OSS,Approved,Taiwan will spend US$3.4 million into promoting OSS development. The government aims to have 30% of servers and 5% of personal computers operating on open-source software by 2007.,https://web.archive.org/web/20031231222910/http://www.asiacomputerweekly.com/acw_ViewArt.cfm?Magid=1&Artid=21899&Catid=8&subcat=79
Taiwan,Ásia,Legislativo,Government plans to implement open source software R&D project,Apoio,2002,Sim,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Pesquisa e Desenvolvimento (P&D),OSS,Approved,The Commission of the Legislativo Yuan wants to encourage R&D of OSS and open the source code to government agencies and private establishments. The initiative aimed to decrease licensing fees for the government‘s 1.23 million PCs.,https://web.archive.org/web/20030608044456/http://www.taipeitimes.com/News/archives/2002/06/04/0000138868
Thailand,Ásia,Ministry,Agencies back initiatives using Thai OSS,Apoio,2004,Sim,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Aquisição - consultivo,OSS,Approved,"In October 2001, Government officials from the National Electronic and Computer Technology Centre (NECTEC), an agency under the  Ministry of Higher Education, Science, Research and Innovation, announced that agencies would begin backing initiatives aimed at using the Thai language OSS (Pladoa) in an effort to reduce costs, reduce software piracy, and increase the self-sufficiency of Thailand‘s economy.  Some members of Parliament have also proposed incorporating open source specifications into government IT procurement.","International Trade Administration, U.S. Department of Commerce, ""Open Source Software Policy Initiatives"""
Thailand,Ásia,Ministry,Information and Communications Ministry endorsed open source software,Apoio,2002,Sim,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Aquisição - consultivo,Software Livre / Código Aberto,Approved,"The Information and Communications Ministry strongly endorsed open source software in connection with an announcement of 95 new ICT projects for 2003… the Ministry would encourage government agencies to increase the use of free software, including the Pladoa (Thai language open source software) operating system.","International Trade Administration, U.S. Department of Commerce, ""Open Source Software Policy Initiatives"""
Thailand,Ásia,Ministry,Promoting OSS in the private sector,Apoio,2003,Sim,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Pesquisa e Desenvolvimento (P&D),OSS,Approved,Agreement between the ICT Ministry and the Ministry of Science and Technology to develop and promote OSS in private sector.,204 Company Correspondence (February 2004)
Thailand,Ásia,Ministry,Ministry to support open source technology with funding and policy initiatives,Apoio,2003,Sim,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pesquisa e Desenvolvimento (P&D),OSS,Proposed,The Information and Communications Ministry announced that the Ministry would support open source technology with funding and policy initiatives.,"International Trade Administration, U.S. Department of Commerce, ""Open Source Software Policy Initiatives"""
Thailand,Ásia,Ministry,ICT PC Project,Apoio,2003,Sim,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Aquisição - consultivo,OSS,Approved,"The ICT Ministry created an agreement with the Thai Software Industry (ATSI) to stimulate OSS development and to distribute one million Linux based computers by May 2004. By August 2003, the government had sold 300,000 PCs.",https://web.archive.org/web/20041215213833/http://www.linuxinsider.com/story/32110.html
Thailand,Ásia,Ministry,OSS Use Encouragement,Apoio,2005,Sim,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Aquisição - consultivo,OSS,Approved,"The National Electronic and Computer Technology Centre (NECTEC) director, an agency under the  Ministry of Higher Education, Science, Research and Innovation, is encouraging the use of OSS to combat the use of illegal software. The Thai government stated it has no plans to replace all proprietary software, but is aiming for a 50% OSS penetration rate. Employees NECTEC can also only purchase Microsoft licenses if they can prove their work is complicated enough to require Microsoft Office.","https://web.archive.org/web/20071221130148/http://www.zdnetasia.com/insight/specialreports/0,39044853,39230757-2,00.htm"
Thailand,Ásia,Ministry,Linux Adoption in Government Agencies,Apoio,2005,Sim,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Aquisição - consultivo,OSS,Approved,"The Software Industry Promotion Agency (SIPA) under the  Minister of Information and Communication Technology (MICT) is driving Linux adoption in government agencies, schools, and universities.","https://web.archive.org/web/20050720083307/http://news.zdnet.co.uk/software/linuxunix/0,39020390,39187561,00.htm"
Thailand,Ásia,Ministry,Open-source software-development roadmap,Other,2008,Sim,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Pesquisa e Desenvolvimento (P&D),OSS,Approved,Thailand‘s Software Industry Promotion Agency (SIPA) under the  Minister of Information and Communication Technology (MICT) has developed Thailand‘s first open-source software-development roadmap to transform the country into a leading open- source development centre by 2011. The agency has allocated a budget of about US$1.5 million a year to encourage open-source software development and achieve its roadmap goals.,https://web.archive.org/web/20100620204536/http://www.futuregov.net/articles/2008/oct/09/thai-govt-unveils-first-open-source-software-devel/
Trinidad & Tobago,América Central e Caribe,Executivo,National ICT Plan (2014-2018),Strategy,2014,Não,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Como Usar,Software Livre / Código Aberto,Approved,OSS as a supporting mechanism for the implementation of the ICT Plan. Point  10.2 outlines a monitoring system for OSS use in public and private sector; developing comprehensive policy; migration and implementation in the public sector among other areas.,https://mpa.gov.tt/sites/default/files/file_upload/docs/smarTTNationalICTPlan2014-2018.pdf
Trinidad & Tobago,América Central e Caribe,Executivo,Position Paper on Open Source Software and the Government of Trinidad and Tobago,Other,2014,Sim,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Como Usar,OSS,Approved,The aim of this paper is to provide some insight into what is OSS and the possibilities it can bring as one of several ICTs in Government.,https://mpa.gov.tt/publications/Open%20Source%20Software%20Position%20Paper%20-%20Draft
Trinidad & Tobago,América Central e Caribe,Executivo,National ICT Plan (2012-2016) Draft,Strategy,2012,Não,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Como Usar,Software Livre / Código Aberto,Falhou,"GoRTT will engage in activities that will seek to promote activities that require interoperability with open standards, rather than proprietary standards. ",http://caribbeanelections.com/eDocs/strategy/tt_strategy/tt_National_ICT_Plan_2012_2016.pdf
Tunisia,África,Executivo,FOSS Policy,Strategy,2001,Sim,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Aquisição - consultivo,Software Livre / Código Aberto,Approved,"In July 2001, the Government of Tunisia defined a FOSS policy. The objectives included encouraging migration to FOSS, including FOSS in school curricula, providing incentives to FOSS company start-ups, and ensuring that public procurement policies are not biased against FOSS.",http://web.archive.org/web/20081012063705/http://r0.unctad.org/ecommerce/ecommerce_en/freeopen_encount.htm
Turkey,Oriente Médio,Agency,Eleventh Development Plan,Strategy,2019,Não,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aquisição - consultivo,OSS,Approved,The Development Plan by the Strategy and Budget Department details that open source software will also be disseminated in public institutions and institutional capacity will be improved in this field. It also makes a plan that regulation will be issued for preference of open source software in public ICT investments.,https://web.archive.org/web/20200505191906/https://sbb.gov.tr/wp-content/uploads/2020/03/On_BirinciPLan_ingilizce_SonBaski.pdf
Turkey,Oriente Médio,Ministry,Information Society Strategy and Action Plan (2015–2018),Strategy,2015,Não,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Aquisição - consultivo,OSS,Approved,"The Information Society Strategy and Action Plan (2015–2018) from the Ministry of Development encourages the use of OSS within the Turkish public administration. The Strategy promoted the development of an OSS industry and network in Turkey, aiming at supporting the use of OSS in public sector and increased use of IT in the entire economy. The Strategy also aimed at fostering the use of Pardus.",https://joinup.ec.europa.eu/sites/default/files/inline-files/OSS%20Country%20Intelligence%20Report_TR.pdf
Turkey,Oriente Médio,Ministry,"Information
Society Strategy and Action Plan 2006-2010",Strategy,2006,Não,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Aquisição - consultivo,OSS,Approved,The Ministry of Development created a strategy that encouraged the use of OSS in the public sector.,https://joinup.ec.europa.eu/sites/default/files/inline-files/OSS%20Country%20Intelligence%20Report_TR.pdf
Turkey,Oriente Médio,Ministry,National eGovernment Strategy and Action Plan (2016-2019),Strategy,2016,Não,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aquisição - consultivo,OSS,Approved,The National eGovernment Strategy and Action Plan created by the Ministry of Transport Maritime Affairs (now the Ministry of Transport and Infrastructure) and Communications calls for the preparation of a roadmap for the use of OSS within Turkey’s public administration and aims to generalize of the use of OSS for priority information systems in Turkish public agencies.,https://afyonluoglu.org/PublicWebFiles/strategies/2016ESEP/2016-2019%20National-e-Government-StrategyAnd%20Action-Plan-EN.pdf
Turkey,Oriente Médio,Agency,Government agencies install Pardus Linux,Apoio,2007,Sim,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Aquisição - obrigatório,Software Livre / Código Aberto,Approved,"Through a project spearheaded by the Scientific and Technological Research Council of Turkey (TÜBİTAK), developers created Pardus, a Linux distribution specifically targeted at Turkish GNU./Linux users. Turkey's Military Recruitment Division installed Pardus Linux on 4,500 of its desktops and 500 of its servers. The Radio and Television Regulatory Authority (RTÜK) of Turkey and the Manisa Province Health Directorate also installed Pardus in their systems.",https://joinup.ec.europa.eu/collection/open-source-observatory-osor/document/new-kid-block-turkish-pardus-linux-distribution
Turkey,Oriente Médio,Agency,2020 Annual Programme of the Turkish Presidency,Strategy,2020,Não,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,Aquisição - obrigatório,OSS,Approved,"The programme from the Strategy and Budget Department states open source software will be expanded in public institutions and institutional capacity will be developed. It also outlines the development of an OSS ecosystem in Turkey, as well as the launch of an open source platform.",https://sbb.gov.tr/wp-content/uploads/2019/11/2020_Yili_Cumhurbaskanligi_Yillik_Programi.pdf
Uganda,África,Agency,"The National Free and Open Source Software, And Open Standards Policy",Strategy,2014,Sim,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aquisição - obrigatório,Both,Approved,"Requires full consideration to be given to open source solutions by the government, in order to avoid vendor lock-in",https://bssennoga.files.wordpress.com/2014/09/open-source-policy-v0-3-2014-09-21.pdf
Ukraine,Europa,Legislativo,Open Source Software Preference Projeto de Lei,Projeto de Lei,2003,Sim,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Aquisição - obrigatório,OSS,Falhou,"A member of Parliament introduced a new version of an open source software preference bill originally submitted in August 2002. The bill mandates the use of free software and free licenses in all government institutions at the state and local level and state-owned agencies when such software ""exists in the market (or is freely accessible); and does not yield to 'closed' software and/or has advantages compared with the 'closed' software according to correlation of price and function.""","International Trade Administration, U.S. Department of Commerce, ""Europaan OSS Policy Initiatives"""
Ukraine,Europa,Legislativo,Open Source Software Preference Projeto de Lei,Projeto de Lei,2005,Sim,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Aquisição - obrigatório,OSS,Falhou,Similar version introduced and considered in 2005.,"International Trade Administration, U.S. Department of Commerce, ""Europaan OSS Policy Initiatives"""
United Kingdom,Europa,Ministry,Open Source Software: Use within UK Government. V. 2,Strategy,2004,Sim,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Aquisição - consultivo,OSS,Approved,"The updated version of Government policy on the use of Open Source Software within the UK government specifies software choices should be made on a money-for-value basis, giving no preference to OSS. The National Technical Authority for Information Assurance (CESG) will examine issues regarding OSS for use in government systems.",https://web.archive.org/web/20050301193849/http://www.govtalk.gov.uk/documents/oss_policy_version2.pdf
United Kingdom,Europa,Executivo,Conclusions on government-funded R&D software outputs,Apoio,2003,Sim,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aquisição - consultivo,OSS,Approved,"The e-Envoy Office and the Department of Industry and Trade (DTI) adopted interim conclusions on government-funded R&D software output that state  if no exploitation route is specified for government-funded R&D software outputs, the default position of the government should be to adopt an open source software license which complies with the OSI definition (which includes the GPL and Berkeley style licenses) or a UK-specific analogue of it and ""all government-funded software should be accompanied by appropriate documentation which will assist the exploitation via the open source software license.""","International Trade Administration, U.S. Department of Commerce, ""Europaan OSS Policy Initiatives"""
United Kingdom,Europa,Executivo,Open Standards Principles Policy,Strategy,2012,Sim,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Aquisição - consultivo,OSS,Approved,Published by the UK Government to boost the use of open standards by the country's public administrations.,https://www.gov.uk/government/publications/open-standards-principles
United Kingdom,Europa,Executivo,OSS Testing by government agencies,Apoio,2004,Sim,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Pesquisa e Desenvolvimento (P&D),OSS,Approved,"Nine government agencies tested OSS to ―measure the effectiveness and cost-benefits of IT systems based on OSS products.  OCG concluded testing found that ―open source software is a viable and credible alternative to proprietary software for many applications, but there are still limitations hindering its use.  It recommends a gradual introduction of OSS as applications improve.",http://web.archive.org/web/20090127123117/http://www.ogc.gov.uk/index.asp?id=2190
United Kingdom,Europa,Agency,"Open Source, Open Standards and Re–Use: Government Action Plan",Directives & Regulation,2009,Sim,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Aquisição - obrigatório,OSS,Approved,"Set by the Chief Information Office Council, it establishes the UK‘s Open Source policy as follows: The Government will actively and fairly consider open source solutions alongside proprietary ones in making procurement decisions, Procurement decisions will be made on the basis on the best value for money solution to the business requirement, taking account of total lifetime cost of ownership of the solution, including exit and transition costs, after ensuring that solutions fulfill minimum and essential capability, security, scalability, transferability, support and manageability requirements. The Government will expect those putting forward IT solutions to develop where necessary a suitable mix of open source and proprietary products to ensure that the best possible overall solution can be considered. Where there is no significant overall cost difference between open and non-open source products, open source will be selected on the basis of its additional inherent flexibility.",https://web.archive.org/web/20090703105025/http://www.cabinetoffice.gov.uk/cio/transformational_government/open_source/policy.aspx
United Kingdom,Europa,Ministry,Open Source Software Trials in Government: Final Report,Other,2003,Sim,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Pesquisa e Desenvolvimento (P&D),OSS,Approved,Nãovember 2002 Case Study and September 2003 Proof of Concept. Final Report state that OSS is a viable and credible alternative to proprietary software and recommend the public sector consider benefits of development and migration.,https://web.archive.org/web/20041028202206/http://www.ogc.gov.uk/embedded_object.asp?docid=1002367
United Kingdom,Europa,Executivo,National Computing Centre,Apoio,2005,Sim,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Pesquisa e Desenvolvimento (P&D),OSS,Approved,The government will sponsor research at the National Computing Centre in OS applications in the public sector.,https://web.archive.org/web/20050622043843/http://www.vnunet.com/vnunet/news/2138325/uk-government-turns-open-source
